transaction_id,customer_id,date,time,transaction_type,amount,location,merchant_category,is_fraud
T00020480,CUST000506,2023-11-23,14:58:58,CREDIT,4701.83,San Jose,Retail,0
T00004463,CUST000771,2023-01-12,17:23:52,PAYMENT,234.25,Dallas,Healthcare,0
T00003163,CUST000542,2023-09-09,13:23:53,PAYMENT,205.86,Houston,Entertainment,0
T00009802,CUST000200,2023-08-24,03:37:22,CASH_WITHDRAWAL,279.07,New York,Education,0
T00023114,CUST000466,2023-05-13,06:03:18,CREDIT,945.26,San Antonio,Travel,0
T00028165,CUST000031,2023-03-23,07:15:36,CASH_WITHDRAWAL,149.05,Dallas,Education,0
T00039141,CUST000773,2023-03-03,16:40:02,DEBIT,53.74,San Jose,Entertainment,0
T00027858,CUST000847,2023-02-09,23:38:38,CREDIT,676.17,Dallas,Entertainment,0
T00044050,CUST000098,2023-04-10,19:53:16,CREDIT,3834.93,Los Angeles,Technology,0
T00014057,CUST000250,2023-08-03,07:23:51,CREDIT,1241.06,Los Angeles,Travel,0
T00039149,CUST000653,2023-08-16,01:00:19,CREDIT,1230.3,San Jose,Retail,0
T00021632,CUST000093,2023-03-02,14:17:30,PAYMENT,80.63,Chicago,Technology,0
T00028553,CUST000908,2023-04-27,03:18:03,CREDIT,786.64,New York,Retail,0
T00012063,CUST000379,2023-06-20,09:18:29,CREDIT,2517.61,San Antonio,Education,0
T00034673,CUST000919,2023-03-14,21:08:36,CASH_WITHDRAWAL,76.45,San Antonio,Utilities,0
T00044457,CUST000543,2023-10-19,04:13:01,CASH_WITHDRAWAL,176.02,Los Angeles,Retail,0
T00023413,CUST000452,2023-10-05,09:36:25,PAYMENT,273.31,San Antonio,Utilities,0
T00049698,CUST000976,2023-01-06,04:20:57,DEBIT,53.89,San Diego,Travel,1
T00017936,CUST000232,2023-07-14,09:11:55,CREDIT,1385.38,Chicago,Education,0
T00027875,CUST000958,2023-01-02,12:00:38,DEBIT,25.26,Philadelphia,Food,0
T00031725,CUST000914,2023-02-01,23:43:46,CREDIT,780.24,Chicago,Utilities,0
T00051973,CUST000332,2023-07-10,11:42:32,CASH_WITHDRAWAL,91.59,Philadelphia,Entertainment,1
T00051953,CUST000423,2023-06-29,10:41:02,CREDIT,75.74,Houston,Entertainment,1
T00001142,CUST000949,2023-08-01,02:38:18,CREDIT,1898.15,New York,Technology,0
T00007448,CUST000572,2023-11-23,00:46:06,DEBIT,118.05,Dallas,Utilities,0
T00021724,CUST000712,2023-08-27,03:37:41,DEBIT,195.6,Los Angeles,Utilities,0
T00046953,CUST000835,2023-06-14,00:15:32,DEBIT,72.81,San Antonio,Education,0
T00034498,CUST000861,2023-07-11,06:35:07,TRANSFER,1415.18,San Jose,Healthcare,0
T00035485,CUST000467,2023-10-01,22:42:00,CASH_WITHDRAWAL,283.03,Dallas,Entertainment,0
T00001918,CUST000568,2023-10-04,06:47:29,CASH_WITHDRAWAL,277.36,Dallas,Utilities,0
T00010138,CUST000855,2023-09-03,19:04:55,CREDIT,948.36,Houston,Entertainment,0
T00034990,CUST000643,2023-07-13,21:35:38,CREDIT,4153.21,San Antonio,Food,0
T00035964,CUST000506,2023-12-14,11:56:29,DEBIT,88.94,Phoenix,Retail,0
T00018392,CUST000870,2023-07-15,09:26:27,CASH_WITHDRAWAL,237.88,Houston,Travel,0
T00047417,CUST000677,2023-06-15,05:12:57,PAYMENT,358.84,Philadelphia,Travel,0
T00020509,CUST000419,2023-07-10,04:21:37,CASH_WITHDRAWAL,197.56,San Diego,Education,0
T00047061,CUST000402,2023-05-16,17:16:32,CASH_WITHDRAWAL,145.77,Los Angeles,Education,0
T00031983,CUST000923,2023-10-15,09:34:00,PAYMENT,25.43,Chicago,Healthcare,0
T00039366,CUST000950,2023-12-19,03:20:16,CREDIT,4917.08,San Antonio,Healthcare,0
T00028070,CUST000288,2023-04-03,21:25:14,CASH_WITHDRAWAL,223.66,Philadelphia,Retail,0
T00013260,CUST000337,2023-12-11,20:43:11,CASH_WITHDRAWAL,85.33,New York,Food,0
T00047469,CUST000826,2023-11-19,19:28:00,PAYMENT,83.1,Houston,Technology,0
T00028303,CUST000786,2023-12-22,12:47:56,DEBIT,194.89,Dallas,Technology,0
T00019478,CUST000419,2023-04-03,10:17:54,CASH_WITHDRAWAL,146.7,Houston,Entertainment,0
T00034259,CUST000110,2023-12-22,19:10:35,CREDIT,3355.49,Los Angeles,Travel,0
T00002168,CUST000126,2023-05-25,14:55:34,TRANSFER,119.94,Houston,Technology,0
T00040104,CUST000834,2023-06-17,13:32:38,TRANSFER,534.67,Chicago,Healthcare,0
T00025882,CUST000522,2023-03-10,10:38:05,DEBIT,40.93,San Diego,Healthcare,0
T00021069,CUST000830,2023-06-15,05:22:05,DEBIT,116.78,New York,Entertainment,0
T00047552,CUST000822,2023-09-16,19:04:12,CREDIT,190.42,Philadelphia,Retail,1
T00034496,CUST000273,2023-07-02,06:57:51,CASH_WITHDRAWAL,291.49,Los Angeles,Travel,0
T00036189,CUST000653,2023-04-30,06:43:39,CASH_WITHDRAWAL,234.48,Houston,Travel,0
T00013559,CUST000208,2023-10-31,15:01:15,CREDIT,4114.77,San Jose,Utilities,0
T00036588,CUST000835,2023-03-15,19:28:37,PAYMENT,407.22,Dallas,Entertainment,0
T00003682,CUST000289,2023-12-15,02:54:39,CASH_WITHDRAWAL,288.15,San Diego,Healthcare,0
T00006603,CUST000899,2023-04-12,21:00:03,CREDIT,733.55,Chicago,Retail,0
T00050146,CUST000368,2023-10-11,04:59:11,CASH_WITHDRAWAL,143.45,Phoenix,Technology,1
T00036565,CUST000336,2023-05-20,07:44:39,PAYMENT,104.47,San Diego,Technology,0
T00009375,CUST000600,2023-08-11,21:15:43,CASH_WITHDRAWAL,236.95,Chicago,Utilities,0
T00032831,CUST000788,2023-10-28,18:26:37,DEBIT,140.06,San Antonio,Technology,0
T00022832,CUST000902,2023-01-08,16:00:34,CASH_WITHDRAWAL,288.66,New York,Utilities,0
T00026454,CUST000285,2023-03-08,07:39:38,CREDIT,1462.58,Philadelphia,Technology,0
T00001202,CUST000783,2023-01-18,16:53:50,CREDIT,949.89,Los Angeles,Food,0
T00028996,CUST000816,2023-05-28,14:56:41,TRANSFER,1346.54,Houston,Retail,0
T00008732,CUST000066,2023-03-29,13:50:08,DEBIT,174.15,Chicago,Entertainment,0
T00030567,CUST000282,2023-01-02,11:43:51,CREDIT,3664.14,San Antonio,Retail,0
T00003198,CUST000079,2023-02-05,19:35:48,CASH_WITHDRAWAL,281.46,Phoenix,Entertainment,0
T00019145,CUST000017,2023-08-30,23:36:41,TRANSFER,359.77,Phoenix,Food,0
T00026503,CUST000230,2023-07-05,09:32:26,TRANSFER,179.15,San Diego,Technology,0
T00043293,CUST000174,2023-09-18,00:24:11,TRANSFER,1943.43,New York,Food,0
T00024228,CUST000720,2023-02-07,07:45:48,CREDIT,4720.08,San Diego,Food,0
T00018798,CUST000560,2023-08-20,03:50:35,CASH_WITHDRAWAL,120.04,Chicago,Technology,0
T00021212,CUST000783,2023-09-16,07:50:59,CASH_WITHDRAWAL,76.19,San Diego,Retail,0
T00022397,CUST000511,2023-04-07,02:11:54,PAYMENT,279.45,Los Angeles,Food,0
T00035218,CUST000144,2023-03-08,01:22:05,PAYMENT,218.69,Philadelphia,Healthcare,0
T00039594,CUST000155,2023-11-12,09:36:51,TRANSFER,1770.23,Houston,Healthcare,0
T00049993,CUST000447,2023-08-12,10:31:51,PAYMENT,202.77,Chicago,Cryptocurrency,1
T00044961,CUST000887,2023-06-16,07:28:14,DEBIT,73.61,San Antonio,Healthcare,0
T00028505,CUST000833,2023-09-28,16:11:13,DEBIT,30.31,Houston,Utilities,0
T00000382,CUST000355,2023-12-25,20:23:38,DEBIT,132.91,San Diego,Travel,0
T00024257,CUST000428,2023-09-29,12:37:51,TRANSFER,136.37,San Diego,Technology,0
T00014137,CUST000717,2023-04-14,19:45:47,PAYMENT,308.05,Los Angeles,Technology,0
T00044706,CUST000432,2023-01-04,19:29:37,CREDIT,4520.77,Chicago,Education,0
T00018503,CUST000300,2023-02-13,20:15:02,CREDIT,3855.24,Los Angeles,Food,0
T00049872,CUST000144,2023-03-13,08:21:38,PAYMENT,184.25,Los Angeles,Entertainment,1
T00038552,CUST000478,2023-04-29,07:36:18,PAYMENT,275.68,New York,Education,0
T00005623,CUST000053,2023-06-26,17:02:21,CREDIT,3919.31,San Jose,Healthcare,0
T00051887,CUST000203,2023-11-02,08:25:53,PAYMENT,831.6,Los Angeles,Cryptocurrency,1
T00002884,CUST000662,2023-12-05,14:25:42,TRANSFER,520.61,Dallas,Utilities,0
T00005532,CUST000498,2023-10-18,01:01:43,CREDIT,1576.92,San Diego,Healthcare,0
T00008312,CUST000572,2023-09-20,09:39:09,TRANSFER,1455.97,Philadelphia,Utilities,0
T00043685,CUST000399,2023-09-20,04:27:28,CASH_WITHDRAWAL,51.32,San Diego,Healthcare,0
T00047318,CUST000212,2023-05-30,03:35:03,PAYMENT,282.57,Los Angeles,Healthcare,0
T00025593,CUST000460,2023-11-29,20:42:15,TRANSFER,185.89,Los Angeles,Travel,0
T00012804,CUST000039,2023-11-24,08:16:48,PAYMENT,148.54,Los Angeles,Retail,0
T00045625,CUST000943,2023-10-21,13:02:46,CREDIT,2367.91,New York,Travel,0
T00030050,CUST000823,2023-06-21,07:53:08,TRANSFER,1874.04,Los Angeles,Food,0
T00005191,CUST000805,2023-10-08,12:48:24,TRANSFER,258.78,Phoenix,Entertainment,0
T00046294,CUST000830,2023-06-15,23:18:53,CASH_WITHDRAWAL,131.39,New York,Entertainment,0
T00004680,CUST000587,2023-05-06,00:01:40,DEBIT,129.84,Houston,Utilities,0
T00003310,CUST000936,2023-05-14,08:15:36,DEBIT,37.7,San Jose,Entertainment,0
T00002653,CUST000508,2023-03-22,06:55:40,CREDIT,3238.06,New York,Retail,0
T00041329,CUST000149,2023-06-14,19:09:30,TRANSFER,78.72,San Jose,Retail,0
T00049942,CUST000419,2023-06-21,15:15:42,TRANSFER,14103.59,Chicago,Education,1
T00037175,CUST000440,2023-03-16,00:04:12,CREDIT,987.64,Phoenix,Healthcare,0
T00002733,CUST000191,2023-02-05,14:44:31,PAYMENT,11.88,Houston,Travel,0
T00024560,CUST000053,2023-09-23,16:52:55,CREDIT,2509.98,New York,Entertainment,0
T00019793,CUST000068,2023-09-26,03:26:54,PAYMENT,452.31,Phoenix,Food,0
T00029649,CUST000004,2023-06-08,05:10:08,DEBIT,127.63,Los Angeles,Travel,0
T00000837,CUST000106,2023-10-01,07:17:50,CREDIT,3204.48,Phoenix,Utilities,0
T00012889,CUST000366,2023-10-13,03:30:13,CREDIT,4089.94,Los Angeles,Technology,0
T00002752,CUST000410,2023-05-23,00:39:53,PAYMENT,222.85,Chicago,Entertainment,0
T00039747,CUST000688,2023-12-05,01:27:47,CREDIT,484.27,San Antonio,Retail,0
T00033618,CUST000839,2023-04-13,17:34:26,TRANSFER,1240.55,Dallas,Food,0
T00031901,CUST000429,2023-07-26,18:00:12,PAYMENT,345.71,San Jose,Technology,0
T00017222,CUST000561,2023-12-21,10:39:00,DEBIT,138.56,Houston,Travel,0
T00026733,CUST000665,2023-04-27,09:57:08,CASH_WITHDRAWAL,168.26,San Jose,Technology,0
T00029574,CUST000340,2023-10-14,06:29:32,CASH_WITHDRAWAL,210.69,San Jose,Healthcare,0
T00007403,CUST000391,2023-08-31,10:32:33,TRANSFER,1169.69,Philadelphia,Travel,0
T00041102,CUST000564,2023-03-14,20:45:20,PAYMENT,127.59,Dallas,Utilities,0
T00021915,CUST000564,2023-04-05,02:05:25,TRANSFER,383.8,Dallas,Technology,0
T00010008,CUST000505,2023-07-16,19:05:04,CREDIT,1848.51,San Antonio,Education,0
T00023713,CUST000449,2023-07-15,08:58:43,TRANSFER,599.34,Phoenix,Travel,0
T00044178,CUST000746,2023-05-02,23:36:05,CASH_WITHDRAWAL,32.03,Los Angeles,Utilities,0
T00003386,CUST000798,2023-02-27,22:47:17,CREDIT,920.65,San Jose,Healthcare,0
T00023317,CUST000435,2023-06-13,09:24:33,CREDIT,1614.98,Dallas,Food,0
T00011166,CUST000129,2023-01-19,10:25:32,PAYMENT,366.57,Los Angeles,Technology,0
T00002435,CUST000780,2023-02-24,09:05:24,TRANSFER,1067.47,New York,Travel,0
T00021979,CUST000130,2023-05-01,23:49:36,DEBIT,23.37,Philadelphia,Technology,0
T00018239,CUST000602,2023-11-20,13:09:27,CREDIT,2359.87,Dallas,Travel,0
T00030291,CUST000043,2023-12-28,06:39:12,TRANSFER,816.54,San Jose,Utilities,0
T00017589,CUST000555,2023-08-25,09:16:26,DEBIT,196.08,San Jose,Retail,0
T00049846,CUST000083,2023-01-28,08:43:31,TRANSFER,180.12,Houston,Entertainment,1
T00031332,CUST000151,2023-07-18,23:02:31,DEBIT,177.2,New York,Entertainment,0
T00016359,CUST000670,2023-05-08,02:06:46,TRANSFER,1216.08,Phoenix,Healthcare,0
T00036276,CUST000778,2023-09-11,08:31:58,PAYMENT,418.76,Los Angeles,Technology,0
T00022370,CUST000532,2023-09-26,21:00:58,PAYMENT,171.05,Phoenix,Healthcare,0
T00012880,CUST000350,2023-09-15,18:31:24,DEBIT,63.72,San Diego,Food,0
T00022078,CUST000259,2023-10-23,07:34:07,DEBIT,58.6,Los Angeles,Utilities,0
T00025629,CUST000401,2023-04-26,16:11:56,PAYMENT,35.49,Chicago,Retail,0
T00037239,CUST000292,2023-06-30,11:15:25,PAYMENT,148.06,Chicago,Food,0
T00022868,CUST000260,2023-03-02,01:18:58,DEBIT,58.36,San Diego,Retail,0
T00037917,CUST000253,2023-03-04,05:39:19,CREDIT,2610.13,San Antonio,Utilities,0
T00042032,CUST000929,2023-06-08,14:41:46,PAYMENT,467.0,Phoenix,Food,0
T00019732,CUST000960,2023-11-30,00:51:04,DEBIT,117.36,Houston,Travel,0
T00001513,CUST000944,2023-02-16,02:58:47,CREDIT,4276.36,Los Angeles,Food,0
T00009310,CUST000547,2023-04-07,02:28:46,PAYMENT,313.36,Philadelphia,Travel,0
T00042087,CUST000076,2023-09-21,07:03:50,PAYMENT,428.17,Dallas,Travel,0
T00006451,CUST000162,2023-11-22,21:47:27,DEBIT,150.47,Phoenix,Retail,0
T00004516,CUST000326,2023-03-29,14:10:10,PAYMENT,331.76,San Diego,Healthcare,0
T00009779,CUST000877,2023-01-01,03:48:34,DEBIT,126.25,San Diego,Entertainment,0
T00013817,CUST000292,2023-04-24,13:09:58,CREDIT,3851.06,Los Angeles,Technology,0
T00022645,CUST000246,2023-11-13,12:16:48,TRANSFER,1026.89,Chicago,Retail,0
T00045962,CUST000530,2023-09-25,12:00:58,PAYMENT,65.58,San Jose,Utilities,0
T00005092,CUST000613,2023-10-04,19:28:57,TRANSFER,1633.06,Los Angeles,Retail,0
T00042691,CUST000218,2023-05-13,07:42:05,CASH_WITHDRAWAL,147.51,Philadelphia,Utilities,0
T00041896,CUST000484,2023-02-20,01:04:02,PAYMENT,197.12,New York,Retail,0
T00028796,CUST000709,2023-12-28,02:50:01,DEBIT,74.02,Philadelphia,Travel,0
T00044941,CUST000271,2023-01-13,14:28:40,CASH_WITHDRAWAL,132.51,Dallas,Utilities,0
T00000361,CUST000076,2023-05-31,01:01:55,CREDIT,2306.74,Dallas,Utilities,0
T00037737,CUST000743,2023-06-04,23:38:52,TRANSFER,1832.82,San Antonio,Healthcare,0
T00030860,CUST000701,2023-11-10,06:12:05,PAYMENT,60.05,San Antonio,Technology,0
T00016294,CUST000147,2023-01-31,02:52:15,TRANSFER,1930.34,Los Angeles,Technology,0
T00016844,CUST000899,2023-11-19,20:07:01,TRANSFER,441.44,Houston,Education,0
T00007302,CUST000916,2023-11-13,17:43:56,CREDIT,1289.12,Dallas,Education,0
T00040309,CUST000371,2023-08-09,15:13:33,CASH_WITHDRAWAL,170.79,San Jose,Travel,0
T00047929,CUST000444,2023-05-19,08:50:38,TRANSFER,730.03,Jakarta,Technology,1
T00050099,CUST000968,2023-01-31,20:22:05,PAYMENT,159.87,Phoenix,Utilities,1
T00013063,CUST000761,2023-12-11,17:59:28,TRANSFER,1002.43,Houston,Entertainment,0
T00047971,CUST000073,2023-09-10,20:23:18,DEBIT,813.78,Jakarta,Retail,1
T00013984,CUST000894,2023-02-23,23:58:25,DEBIT,50.77,Chicago,Entertainment,0
T00002346,CUST000891,2023-12-16,22:09:10,PAYMENT,87.79,San Diego,Healthcare,0
T00004468,CUST000861,2023-01-07,12:03:24,TRANSFER,1268.56,San Diego,Retail,0
T00004208,CUST000079,2023-12-26,20:31:03,CREDIT,4408.67,San Antonio,Technology,0
T00044655,CUST000480,2023-01-18,18:00:29,PAYMENT,464.72,San Antonio,Education,0
T00017620,CUST000804,2023-05-14,00:52:24,CREDIT,4479.92,Houston,Healthcare,0
T00005346,CUST000801,2023-06-08,19:47:25,DEBIT,172.09,San Jose,Travel,0
T00004636,CUST000264,2023-08-21,12:40:50,CREDIT,2193.52,San Jose,Healthcare,0
T00022229,CUST000152,2023-04-15,19:43:39,TRANSFER,494.77,San Antonio,Healthcare,0
T00050792,CUST000144,2023-01-13,18:01:55,TRANSFER,59.22,Philadelphia,Entertainment,1
T00026484,CUST000149,2023-05-24,05:01:21,TRANSFER,729.14,Phoenix,Education,0
T00042539,CUST000089,2023-02-07,02:02:28,CREDIT,106.7,Houston,Education,0
T00033829,CUST000302,2023-01-09,09:12:50,PAYMENT,458.23,Houston,Travel,0
T00004472,CUST000343,2023-07-22,16:39:11,DEBIT,180.5,Los Angeles,Entertainment,0
T00049874,CUST000144,2023-03-13,08:16:38,PAYMENT,145.96,Los Angeles,Entertainment,1
T00039664,CUST000245,2023-10-12,00:44:31,CREDIT,3965.63,San Jose,Retail,0
T00007714,CUST000106,2023-06-20,12:30:31,DEBIT,46.53,Philadelphia,Retail,0
T00045830,CUST000516,2023-09-05,09:37:05,PAYMENT,284.58,Chicago,Retail,0
T00021003,CUST000993,2023-12-27,06:38:01,CASH_WITHDRAWAL,89.86,Los Angeles,Travel,0
T00032905,CUST000170,2023-04-20,14:58:47,DEBIT,39.11,Phoenix,Entertainment,0
T00040485,CUST000592,2023-04-12,20:43:46,TRANSFER,88.0,Dallas,Travel,0
T00043424,CUST000868,2023-10-08,10:23:59,TRANSFER,59.54,Philadelphia,Travel,0
T00024759,CUST000459,2023-03-29,13:52:18,TRANSFER,1970.11,Dallas,Retail,0
T00013827,CUST000278,2023-03-28,22:23:09,DEBIT,9.4,Dallas,Travel,0
T00043238,CUST000416,2023-02-20,08:46:53,DEBIT,195.47,San Jose,Utilities,0
T00015112,CUST000867,2023-07-23,10:11:17,PAYMENT,124.48,Chicago,Healthcare,0
T00050425,CUST000382,2023-11-15,11:27:36,PAYMENT,499.56,New York,Cryptocurrency,1
T00027091,CUST000628,2023-06-26,08:31:22,CREDIT,1417.83,Philadelphia,Food,0
T00016898,CUST000271,2023-06-26,13:09:21,CASH_WITHDRAWAL,232.46,Los Angeles,Entertainment,0
T00047535,CUST000699,2023-06-23,02:01:04,TRANSFER,15997.42,Los Angeles,Entertainment,1
T00015427,CUST000043,2023-02-01,02:28:52,PAYMENT,53.66,San Antonio,Education,0
T00019018,CUST000932,2023-09-16,11:38:24,CASH_WITHDRAWAL,278.92,Chicago,Food,0
T00007102,CUST000428,2023-08-01,20:15:16,CREDIT,4205.34,San Jose,Food,0
T00034848,CUST000334,2023-02-26,10:32:12,CREDIT,1826.89,San Diego,Education,0
T00033817,CUST000428,2023-02-14,09:58:59,CREDIT,2626.32,New York,Entertainment,0
T00050122,CUST000762,2023-11-09,11:45:57,CREDIT,185.41,San Diego,Travel,1
T00008980,CUST000780,2023-10-22,21:16:36,CREDIT,1474.19,San Antonio,Technology,0
T00020383,CUST000661,2023-10-11,17:22:34,PAYMENT,451.79,Houston,Travel,0
T00034725,CUST000207,2023-02-09,06:41:24,PAYMENT,347.21,San Jose,Entertainment,0
T00003954,CUST000775,2023-06-19,09:11:29,TRANSFER,1722.7,Chicago,Travel,0
T00005911,CUST000224,2023-10-03,22:11:27,CREDIT,2185.91,Philadelphia,Education,0
T00034195,CUST000247,2023-09-17,08:22:11,CASH_WITHDRAWAL,199.72,Chicago,Education,0
T00051332,CUST000892,2023-07-08,17:30:55,PAYMENT,86.49,San Antonio,Retail,1
T00010695,CUST000852,2023-06-11,18:17:51,CASH_WITHDRAWAL,128.72,Philadelphia,Education,0
T00031712,CUST000895,2023-07-21,18:07:12,PAYMENT,175.46,Philadelphia,Travel,0
T00044354,CUST000738,2023-08-18,04:30:59,DEBIT,152.99,San Antonio,Entertainment,0
T00037433,CUST000425,2023-05-04,17:41:24,CREDIT,3272.23,Phoenix,Technology,0
T00010097,CUST000510,2023-02-18,12:35:37,TRANSFER,349.59,Chicago,Retail,0
T00047315,CUST000550,2023-10-03,20:27:42,TRANSFER,317.98,Philadelphia,Education,0
T00038656,CUST000805,2023-01-21,04:46:05,TRANSFER,104.8,San Antonio,Education,0
T00049618,CUST000724,2023-04-18,04:04:34,PAYMENT,714.81,Houston,Cryptocurrency,1
T00030824,CUST000931,2023-10-29,01:57:59,DEBIT,15.45,Chicago,Travel,0
T00029927,CUST000932,2023-09-13,19:06:54,TRANSFER,1475.54,Phoenix,Technology,0
T00012833,CUST000801,2023-11-25,06:17:05,TRANSFER,954.71,New York,Retail,0
T00011395,CUST000905,2023-12-21,12:05:43,CREDIT,1345.29,Los Angeles,Entertainment,0
T00046268,CUST000015,2023-03-13,14:15:06,CREDIT,2876.43,Phoenix,Technology,0
T00009855,CUST000242,2023-08-05,10:46:57,CASH_WITHDRAWAL,173.4,Philadelphia,Entertainment,0
T00049940,CUST000871,2023-12-06,21:40:37,DEBIT,115.94,Philadelphia,Education,1
T00010752,CUST000076,2023-05-14,17:53:00,DEBIT,171.03,San Antonio,Travel,0
T00010030,CUST000435,2023-06-25,11:58:14,DEBIT,150.34,Chicago,Entertainment,0
T00048458,CUST000132,2023-03-07,14:32:03,CASH_WITHDRAWAL,129.59,Philadelphia,Retail,1
T00017735,CUST000338,2023-08-23,08:22:47,TRANSFER,1917.96,San Antonio,Travel,0
T00040038,CUST000464,2023-10-23,02:22:32,PAYMENT,103.03,Philadelphia,Entertainment,0
T00051376,CUST000659,2023-02-09,12:23:17,CASH_WITHDRAWAL,68.85,Philadelphia,Travel,1
T00051811,CUST000355,2023-02-26,04:44:49,TRANSFER,103.0,Dallas,Education,1
T00029832,CUST000315,2023-08-08,03:16:53,CASH_WITHDRAWAL,145.72,Chicago,Retail,0
T00021324,CUST000588,2023-10-13,16:33:00,DEBIT,121.12,Philadelphia,Food,0
T00047836,CUST000908,2023-04-03,01:00:53,CASH_WITHDRAWAL,141.13,San Jose,Education,1
T00017281,CUST000925,2023-04-21,10:21:19,CASH_WITHDRAWAL,153.29,Philadelphia,Healthcare,0
T00041351,CUST000644,2023-02-24,10:23:24,TRANSFER,979.51,Phoenix,Healthcare,0
T00020274,CUST000033,2023-03-05,02:45:18,PAYMENT,450.93,Philadelphia,Travel,0
T00017990,CUST000620,2023-02-14,07:59:18,CREDIT,3637.79,San Diego,Retail,0
T00017785,CUST000464,2023-04-29,14:15:49,CASH_WITHDRAWAL,168.43,New York,Food,0
T00024416,CUST000445,2023-04-22,20:47:45,CREDIT,1195.81,San Antonio,Education,0
T00001677,CUST000045,2023-01-27,03:34:22,TRANSFER,851.64,San Jose,Technology,0
T00046139,CUST000002,2023-08-29,09:48:29,PAYMENT,499.96,Philadelphia,Technology,0
T00000092,CUST000672,2023-09-25,01:06:19,PAYMENT,447.4,Los Angeles,Education,0
T00037235,CUST000105,2023-07-04,06:31:10,CREDIT,2245.57,San Diego,Travel,0
T00014655,CUST000903,2023-01-07,15:19:20,CASH_WITHDRAWAL,199.55,San Diego,Retail,0
T00003915,CUST000971,2023-12-07,20:16:25,CREDIT,3731.3,San Antonio,Travel,0
T00041392,CUST000688,2023-06-06,17:33:45,PAYMENT,258.88,Houston,Food,0
T00031787,CUST000193,2023-10-19,06:25:17,TRANSFER,601.42,New York,Retail,0
T00012042,CUST000369,2023-07-31,15:17:09,CREDIT,4080.47,Houston,Healthcare,0
T00022284,CUST000669,2023-11-28,04:18:01,DEBIT,58.78,Los Angeles,Entertainment,0
T00031237,CUST000365,2023-03-01,16:05:25,TRANSFER,175.08,Philadelphia,Food,0
T00027462,CUST000867,2023-06-24,14:24:05,PAYMENT,374.86,Dallas,Healthcare,0
T00027143,CUST000515,2023-09-16,12:28:07,CREDIT,4682.57,San Jose,Travel,0
T00052073,CUST000873,2023-09-21,03:13:22,CASH_WITHDRAWAL,998.86,Moscow,Utilities,1
T00025790,CUST000772,2023-12-03,03:43:50,DEBIT,190.29,Phoenix,Technology,0
T00003891,CUST000052,2023-05-31,00:44:19,CASH_WITHDRAWAL,199.15,Houston,Technology,0
T00002252,CUST000861,2023-11-09,12:32:46,DEBIT,122.21,Houston,Retail,0
T00013204,CUST000305,2023-07-23,20:21:38,PAYMENT,136.67,Phoenix,Travel,0
T00020931,CUST000805,2023-11-11,11:13:48,DEBIT,172.24,Philadelphia,Healthcare,0
T00002391,CUST000311,2023-08-28,01:38:06,CREDIT,2741.87,Houston,Retail,0
T00003781,CUST000155,2023-09-06,12:38:30,DEBIT,49.23,San Jose,Travel,0
T00026895,CUST000954,2023-06-01,11:50:24,DEBIT,71.51,San Jose,Utilities,0
T00001292,CUST000168,2023-01-21,12:57:17,CASH_WITHDRAWAL,121.13,Philadelphia,Retail,0
T00037452,CUST000189,2023-11-05,02:37:51,DEBIT,98.26,Los Angeles,Entertainment,0
T00005735,CUST000356,2023-01-18,09:46:29,CASH_WITHDRAWAL,276.44,San Antonio,Retail,0
T00000089,CUST000231,2023-11-10,05:42:39,TRANSFER,337.34,New York,Travel,0
T00042862,CUST000962,2023-05-11,14:47:39,TRANSFER,1552.28,Dallas,Entertainment,0
T00008028,CUST000007,2023-05-23,20:03:39,DEBIT,181.01,Dallas,Retail,0
T00027221,CUST000944,2023-09-20,05:22:35,PAYMENT,313.89,Los Angeles,Travel,0
T00046071,CUST000608,2023-04-03,06:04:28,CREDIT,2873.23,San Diego,Travel,0
T00030476,CUST000451,2023-12-08,10:33:05,PAYMENT,397.37,San Jose,Food,0
T00026247,CUST000675,2023-08-23,09:17:04,CASH_WITHDRAWAL,260.03,San Diego,Retail,0
T00022739,CUST000439,2023-07-30,02:19:06,CASH_WITHDRAWAL,88.21,Phoenix,Utilities,0
T00012660,CUST000220,2023-10-20,06:14:55,DEBIT,168.63,Houston,Retail,0
T00029210,CUST000551,2023-10-02,05:19:40,TRANSFER,1364.98,Phoenix,Food,0
T00038407,CUST000932,2023-03-02,05:41:55,CASH_WITHDRAWAL,137.23,San Diego,Technology,0
T00016190,CUST000746,2023-10-02,21:59:38,TRANSFER,1956.04,San Diego,Healthcare,0
T00045042,CUST000885,2023-08-21,00:26:37,CASH_WITHDRAWAL,152.59,San Jose,Education,0
T00022558,CUST000066,2023-12-16,09:01:47,CASH_WITHDRAWAL,74.43,Los Angeles,Utilities,0
T00049709,CUST000230,2023-04-21,16:11:53,CASH_WITHDRAWAL,109.79,Los Angeles,Entertainment,1
